Timestamp,Method,Model,PromptTokens,CompletionTokens,CachedTokens,CacheWriteTokens,AudioInputTokens,VideoInputTokens,ReasoningTokens,AudioOutputTokens,ImageOutputTokens,Cost
2025-11-29T07:41:32.382Z,chat/completions,gpt-5,,,,,,,,,,5.6
2025-11-29T07:44:21.619Z,chat/completions,gpt-5,,,,,,,,,,20.85
2025-11-29T07:55:05.573Z,chat/completions,gpt-5,,,,,,,,,,25.79
2025-11-29T08:06:49.099Z,chat/completions,gpt-4.1-mini,,,,,,,,,,1.13
2025-11-29T08:07:37.813Z,chat/completions,gpt-5,,,,,,,,,,16.3
2025-11-29T08:25:33.822Z,chat/completions,gpt-5,,,,,,,,,,16.22
2025-11-29T08:32:32.964Z,chat/completions,gpt-5,,,,,,,,,,32.49
2025-11-29T08:44:03.586Z,chat/completions,gpt-5,,,,,,,,,,32.57
2025-11-29T08:49:31.751Z,chat/completions,gpt-5,,,,,,,,,,33.65
2025-11-29T08:51:59.949Z,chat/completions,gpt-5,,,,,,,,,,30.46
2025-11-29T08:56:16.987Z,chat/completions,gpt-5,,,,,,,,,,35.18
2025-11-29T09:01:01.923Z,chat/completions,gpt-5,,,,,,,,,,42.39
2025-11-29T09:01:33.170Z,chat/completions,gpt-4.1-mini,,,,,,,,,,0.73
2025-11-29T09:02:27.253Z,chat/completions,gpt-5,,,,,,,,,,31.04
2025-11-29T19:02:00.474Z,chat/completions,gpt-5,,,,,,,,,,30.91
2025-11-29T19:05:55.671Z,chat/completions,gpt-5,,,,,,,,,,32.21
2025-11-29T19:09:42.056Z,chat/completions,gpt-5,,,,,,,,,,31.83
2025-11-29T19:12:33.208Z,chat/completions,gpt-5,,,,,,,,,,34.33
2025-11-29T19:18:13.888Z,chat/completions,gpt-4.1-mini,,,,,,,,,,0.26
2025-11-29T19:21:02.397Z,chat/completions,gpt-5,,,,,,,,,,22.47
2025-11-29T19:23:37.403Z,chat/completions,gpt-5,,,,,,,,,,36.3
2025-11-29T19:25:49.266Z,chat/completions,gpt-5,,,,,,,,,,38.53
2025-11-29T19:26:44.209Z,chat/completions,gpt-5,,,,,,,,,,36.69
2025-11-29T19:29:34.410Z,chat/completions,gpt-5,,,,,,,,,,38.72
2025-11-29T19:32:42.382Z,chat/completions,gpt-5,,,,,,,,,,39.84
2025-11-29T19:34:22.526Z,chat/completions,gpt-5,,,,,,,,,,37.71
2025-11-29T19:35:33.894Z,chat/completions,gpt-5,,,,,,,,,,37.62
2025-11-29T19:36:15.497Z,chat/completions,gpt-5,,,,,,,,,,36.68
2025-11-29T19:40:27.908Z,chat/completions,gpt-5,,,,,,,,,,51.45
2025-11-29T19:42:59.536Z,chat/completions,gpt-5,,,,,,,,,,48.92
2025-11-29T19:47:31.089Z,chat/completions,gpt-5,,,,,,,,,,16.76
2025-11-29T19:50:55.330Z,chat/completions,gpt-5,,,,,,,,,,50.73
2025-11-29T19:54:02.742Z,chat/completions,gpt-5,,,,,,,,,,41.81
2025-11-29T19:57:02.727Z,chat/completions,gpt-5,,,,,,,,,,38.3
2025-11-29T20:04:08.253Z,chat/completions,gpt-5,,,,,,,,,,50.19
2025-11-29T20:06:44.366Z,chat/completions,gpt-5,,,,,,,,,,45.62
2025-11-29T20:10:49.657Z,chat/completions,gpt-5,,,,,,,,,,49.26
2025-11-29T20:21:12.268Z,chat/completions,gpt-5,,,,,,,,,,51.87
2025-11-29T20:26:33.049Z,chat/completions,gpt-5,,,,,,,,,,52.74
2025-11-29T20:31:11.296Z,chat/completions,gpt-5,,,,,,,,,,40.41
2025-11-29T20:33:38.035Z,chat/completions,gpt-5,,,,,,,,,,46.01
2025-11-29T20:37:45.116Z,chat/completions,gpt-5,,,,,,,,,,45.14
2025-11-29T20:44:54.024Z,chat/completions,gpt-5,,,,,,,,,,22.24
2025-11-29T20:48:38.397Z,chat/completions,gpt-5,,,,,,,,,,12.03
2025-11-29T20:53:03.908Z,chat/completions,gpt-5,,,,,,,,,,5.52
2025-11-29T21:11:54.676Z,chat/completions,gpt-5,,,,,,,,,,28.31
2025-11-29T21:14:16.897Z,chat/completions,gpt-5,,,,,,,,,,30.08
2025-11-29T21:16:21.413Z,chat/completions,gpt-5,,,,,,,,,,32.17
2025-11-29T21:22:57.680Z,chat/completions,gpt-5,,,,,,,,,,35.01
2025-11-29T21:31:09.453Z,chat/completions,gpt-5,,,,,,,,,,29.97
2025-11-29T21:32:20.575Z,chat/completions,gpt-5,,,,,,,,,,30.87
2025-11-29T21:34:54.181Z,chat/completions,gpt-5,,,,,,,,,,30.3
2025-11-29T21:40:55.317Z,chat/completions,gpt-5-codex,,,,,,,,,,6.64
2025-11-29T21:41:51.212Z,chat/completions,gpt-5-codex,,,,,,,,,,1.35
2025-11-29T21:42:45.678Z,chat/completions,gpt-5,,,,,,,,,,11.35
2025-11-29T21:44:13.768Z,chat/completions,gpt-5,,,,,,,,,,6.1
2025-11-29T21:45:19.058Z,chat/completions,gpt-5,,,,,,,,,,6.29
2025-11-29T21:49:29.046Z,chat/completions,gpt-5,,,,,,,,,,26.72
2025-11-29T21:53:05.570Z,chat/completions,gpt-5,,,,,,,,,,9.78
2025-11-29T21:59:30.737Z,chat/completions,gpt-4.1-mini,,,,,,,,,,0.97
2025-11-29T22:03:16.042Z,chat/completions,gpt-4.1,,,,,,,,,,6.09
2025-11-29T22:06:30.411Z,chat/completions,gpt-5,,,,,,,,,,9.44
2025-11-29T22:14:58.064Z,chat/completions,gpt-5,,,,,,,,,,7.26
2025-11-29T22:21:50.782Z,chat/completions,gpt-5,,,,,,,,,,9.32
2025-11-29T22:25:44.377Z,chat/completions,gpt-5,,,,,,,,,,42.23
2025-11-29T22:29:52.673Z,chat/completions,gpt-5,,,,,,,,,,44.73
2025-11-29T22:33:40.097Z,chat/completions,gpt-5,,,,,,,,,,35.76
2025-11-29T22:42:11.232Z,chat/completions,gpt-5,,,,,,,,,,36.66
2025-11-29T22:46:26.834Z,chat/completions,gpt-5,,,,,,,,,,37.68
2025-11-29T22:56:15.909Z,chat/completions,gpt-5,,,,,,,,,,35.89
2025-11-29T22:58:25.106Z,chat/completions,gpt-5,,,,,,,,,,8.69
2025-11-29T23:00:57.563Z,chat/completions,gpt-5,,,,,,,,,,8.13
2025-11-29T23:13:46.162Z,chat/completions,gpt-5,,,,,,,,,,38.9
2025-11-29T23:18:25.700Z,chat/completions,gpt-5,,,,,,,,,,46.02
2025-11-29T23:26:45.557Z,chat/completions,gpt-5,,,,,,,,,,44.35
2025-11-29T23:32:03.515Z,chat/completions,gpt-5,,,,,,,,,,38.96
2025-11-30T07:24:31.474Z,chat/completions,gpt-5,,,,,,,,,,39.66
2025-11-30T07:27:16.043Z,chat/completions,gpt-5,,,,,,,,,,13.35
2025-11-30T07:29:32.925Z,chat/completions,gpt-5,,,,,,,,,,17.39
2025-11-30T08:48:58.619Z,chat/completions,gpt-5,,,,,,,,,,40.87
2025-11-30T08:53:41.260Z,chat/completions,gpt-4.1-mini,,,,,,,,,,1.03
2025-11-30T08:54:10.924Z,chat/completions,gpt-5,,,,,,,,,,40.99
2025-11-30T10:42:23.225Z,chat/completions,gpt-5,,,,,,,,,,39.78
2025-11-30T10:43:57.894Z,chat/completions,gpt-5,,,,,,,,,,39.66
2025-11-30T10:45:12.558Z,chat/completions,gpt-5,,,,,,,,,,42.78
2025-11-30T10:46:27.341Z,chat/completions,gpt-5,,,,,,,,,,40.43
2025-11-30T10:48:03.918Z,chat/completions,gpt-5,,,,,,,,,,20.22
2025-11-30T10:49:34.606Z,chat/completions,gpt-5,,,,,,,,,,22.36
2025-11-30T10:52:07.572Z,chat/completions,gpt-5,,,,,,,,,,27.26
2025-11-30T11:01:37.766Z,chat/completions,gpt-4.1-mini,,,,,,,,,,0.29
2025-11-30T11:04:01.165Z,chat/completions,gpt-5,,,,,,,,,,28.72
2025-11-30T11:31:29.322Z,chat/completions,gpt-5,,,,,,,,,,24.43
2025-11-30T12:05:29.033Z,chat/completions,gpt-5,,,,,,,,,,21.76
2025-11-30T12:22:56.172Z,chat/completions,gpt-5,,,,,,,,,,18.9
2025-11-30T12:40:07.440Z,chat/completions,gpt-5,,,,,,,,,,18.43
2025-11-30T13:17:57.376Z,chat/completions,gpt-5,,,,,,,,,,18.56
2025-11-30T13:30:54.539Z,chat/completions,gpt-5,,,,,,,,,,23.77
2025-11-30T13:40:02.596Z,chat/completions,gpt-5,,,,,,,,,,41.51
2025-11-30T13:44:44.285Z,chat/completions,gpt-5,,,,,,,,,,5.35
2025-11-30T13:44:50.358Z,chat/completions,gpt-4.1,,,,,,,,,,60.75
2025-11-30T13:48:32.447Z,chat/completions,gpt-5,,,,,,,,,,43.2
2025-11-30T13:51:07.296Z,chat/completions,gpt-5,,,,,,,,,,47.76
2025-11-30T14:08:25.078Z,chat/completions,gpt-5,,,,,,,,,,6.27
2025-11-30T14:14:56.223Z,chat/completions,gpt-5,,,,,,,,,,25.09
2025-11-30T14:19:58.266Z,chat/completions,gpt-5,,,,,,,,,,24.62
2025-11-30T14:22:01.764Z,chat/completions,gpt-5,,,,,,,,,,22.44
2025-11-30T14:25:00.147Z,chat/completions,gpt-5,,,,,,,,,,22.4
2025-11-30T19:44:24.797Z,chat/completions,gpt-5,,,,,,,,,,23.09
2025-11-30T19:48:03.191Z,chat/completions,gpt-5,,,,,,,,,,24.79
2025-11-30T19:54:31.435Z,chat/completions,gpt-5,,,,,,,,,,21.67
2025-11-30T20:10:45.622Z,chat/completions,gpt-5,,,,,,,,,,23.08
2025-11-30T20:12:28.180Z,chat/completions,gpt-5,,,,,,,,,,23.33
2025-11-30T20:15:19.154Z,chat/completions,gpt-4.1-mini,,,,,,,,,,0.81
2025-11-30T20:17:43.152Z,chat/completions,gpt-5,,,,,,,,,,24.6
2025-11-30T20:19:04.905Z,chat/completions,gpt-5,,,,,,,,,,22.84
2025-11-30T20:20:35.833Z,chat/completions,gpt-5,,,,,,,,,,24.2
2025-11-30T20:28:17.036Z,chat/completions,gpt-5.1,,,,,,,,,,0.09
2025-11-30T20:31:50.457Z,chat/completions,qwen3-235b-a22b-2507,,,,,,,,,,0.86
2025-11-30T20:32:48.619Z,chat/completions,qwen3-235b-a22b-2507,,,,,,,,,,0.87
2025-11-30T20:34:20.853Z,chat/completions,qwen3-235b-a22b-2507,,,,,,,,,,3.52
2025-11-30T20:36:46.373Z,chat/completions,gpt-4.1-mini,,,,,,,,,,0.58
2025-11-30T20:38:11.254Z,chat/completions,gpt-5,,,,,,,,,,7.98
2025-11-30T20:41:39.908Z,chat/completions,gpt-5,,,,,,,,,,46.77
2025-11-30T20:45:51.994Z,chat/completions,gpt-5,,,,,,,,,,16.61
2025-11-30T20:55:12.877Z,chat/completions,gpt-5,,,,,,,,,,36.59
2025-11-30T21:00:04.981Z,chat/completions,gpt-5,,,,,,,,,,35.75
2025-11-30T21:06:29.744Z,chat/completions,gpt-5,,,,,,,,,,14.36
2025-11-30T21:14:03.944Z,chat/completions,gpt-5,,,,,,,,,,19.51
2025-11-30T21:17:43.834Z,chat/completions,gpt-5,,,,,,,,,,31.06
2025-11-30T21:18:31.863Z,chat/completions,gpt-5,,,,,,,,,,10.66
2025-11-30T21:43:01.955Z,chat/completions,gpt-5,,,,,,,,,,24.37
2025-11-30T21:46:16.547Z,chat/completions,gpt-5,,,,,,,,,,27.32
2025-11-30T22:02:02.030Z,chat/completions,gpt-5,,,,,,,,,,46.89
2025-11-30T22:17:48.798Z,chat/completions,gpt-5,,,,,,,,,,45.39
2025-11-30T23:37:40.331Z,chat/completions,gpt-5,,,,,,,,,,46.69
2025-12-01T11:29:17.795Z,chat/completions,gpt-5,,,,,,,,,,46.77
2025-12-01T11:35:59.468Z,chat/completions,gpt-5,,,,,,,,,,46.26
2025-12-01T11:40:42.921Z,chat/completions,gpt-5,,,,,,,,,,44.95
2025-12-01T11:42:24.725Z,chat/completions,gpt-5,,,,,,,,,,23.04
2025-12-01T11:48:16.176Z,chat/completions,gpt-5,,,,,,,,,,23.17
2025-12-01T11:56:56.393Z,chat/completions,gpt-4.1-mini,,,,,,,,,,0.55
2025-12-01T11:57:39.320Z,chat/completions,gpt-5,,,,,,,,,,24.55
2025-12-01T12:04:50.750Z,chat/completions,gpt-5,,,,,,,,,,21.55
2025-12-01T14:46:48.583Z,chat/completions,gpt-5,,,,,,,,,,4.98
2025-12-01T14:51:05.678Z,chat/completions,gpt-5,,,,,,,,,,44.47
2025-12-01T15:40:07.716Z,chat/completions,deepseek-r1,,,,,,,,,,4.18
2025-12-01T15:44:00.306Z,chat/completions,deepseek-r1,,,,,,,,,,4.15
2025-12-01T15:45:12.332Z,chat/completions,deepseek-r1,,,,,,,,,,4.12
2025-12-01T15:50:04.753Z,chat/completions,deepseek-r1,,,,,,,,,,4.06
2025-12-01T15:51:25.982Z,chat/completions,deepseek-r1,,,,,,,,,,4.09
2025-12-01T15:52:34.042Z,chat/completions,deepseek-r1,,,,,,,,,,4.16
2025-12-01T15:54:16.116Z,chat/completions,deepseek-r1,,,,,,,,,,2.87
2025-12-01T15:56:14.951Z,chat/completions,deepseek-r1,,,,,,,,,,2.85
2025-12-01T15:57:45.514Z,chat/completions,deepseek-r1,,,,,,,,,,2.88
2025-12-01T15:59:03.033Z,chat/completions,deepseek-r1,,,,,,,,,,2.87
2025-12-01T15:59:38.694Z,chat/completions,qwen3-coder,,,,,,,,,,4.31
2025-12-01T16:01:40.227Z,chat/completions,qwen3-coder,,,,,,,,,,2.48
2025-12-01T16:04:37.563Z,chat/completions,qwen3-coder,,,,,,,,,,3.4
2025-12-01T16:08:38.106Z,chat/completions,qwen3-coder,,,,,,,,,,3.87
2025-12-01T16:20:17.212Z,chat/completions,qwen3-coder,,,,,,,,,,3.6
2025-12-01T17:07:51.583Z,chat/completions,qwen3-coder,,,,,,,,,,4.22
2025-12-01T17:09:21.232Z,chat/completions,gpt-5,,,,,,,,,,40.58
2025-12-01T17:14:14.453Z,chat/completions,gpt-5,,,,,,,,,,41.84
2025-12-01T18:46:33.907Z,chat/completions,gpt-5,,,,,,,,,,40.95
2025-12-01T18:52:40.711Z,chat/completions,gpt-4.1,,,,,,,,,,59.07
2025-12-01T18:54:59.393Z,chat/completions,gpt-5,,,,,,,,,,9.17
2025-12-01T19:06:14.658Z,chat/completions,gpt-5,,,,,,,,,,11.39
2025-12-01T19:12:22.871Z,chat/completions,gpt-5,,,,,,,,,,10.02
2025-12-01T19:14:42.071Z,chat/completions,gpt-5,,,,,,,,,,41.31
2025-12-01T19:16:13.334Z,chat/completions,gpt-5,,,,,,,,,,41.04
2025-12-01T19:18:32.838Z,chat/completions,gpt-5,,,,,,,,,,40.93
2025-12-01T19:19:42.317Z,chat/completions,gpt-5,,,,,,,,,,27.1
2025-12-01T19:22:16.118Z,chat/completions,gpt-5,,,,,,,,,,26.56
2025-12-01T19:23:53.202Z,chat/completions,gpt-5,,,,,,,,,,9.6
2025-12-01T19:24:49.529Z,chat/completions,gpt-5,,,,,,,,,,12.55
2025-12-01T19:45:48.747Z,chat/completions,gpt-5,,,,,,,,,,28.12
2025-12-01T19:53:22.110Z,chat/completions,gemini-2.5-pro-preview,,,,,,,,,,33.6
2025-12-01T20:00:19.326Z,chat/completions,gemini-2.5-pro-preview,,,,,,,,,,43.29
2025-12-01T20:02:22.208Z,chat/completions,gemini-2.5-pro-preview,,,,,,,,,,28.08
2025-12-01T20:04:05.329Z,chat/completions,gemini-2.5-pro-preview,,,,,,,,,,30.02
2025-12-01T20:09:41.417Z,chat/completions,gemini-2.5-pro-preview,,,,,,,,,,32.63
2025-12-01T20:13:49.494Z,chat/completions,qwen3-max,,,,,,,,,,19.14
2025-12-01T20:15:41.736Z,chat/completions,qwen3-max,,,,,,,,,,18.38
2025-12-01T20:18:27.849Z,chat/completions,qwen3-max,,,,,,,,,,20.9
2025-12-01T20:21:46.259Z,chat/completions,gpt-5,,,,,,,,,,44.13
2025-12-01T20:22:48.691Z,chat/completions,gpt-5,,,,,,,,,,39.35
2025-12-01T20:26:08.435Z,chat/completions,gpt-5,,,,,,,,,,41.06
2025-12-01T20:27:29.496Z,chat/completions,gpt-5,,,,,,,,,,42.62
2025-12-01T20:31:49.943Z,chat/completions,gpt-5,,,,,,,,,,40.14
2025-12-01T20:57:45.639Z,chat/completions,gpt-5,,,,,,,,,,40.56
2025-12-01T21:11:49.751Z,chat/completions,gpt-5,,,,,,,,,,43.82
2025-12-02T08:26:19.035Z,chat/completions,gpt-5,,,,,,,,,,0.54
2025-12-02T08:33:45.756Z,chat/completions,gpt-5,,,,,,,,,,0.6
2025-12-02T10:50:02.195Z,chat/completions,gpt-5-codex,,,,,,,,,,0.67
2025-12-02T10:50:27.920Z,chat/completions,gpt-5-codex,,,,,,,,,,0.83
2025-12-02T11:02:02.235Z,chat/completions,gpt-5-codex,,,,,,,,,,0.45
2025-12-02T11:05:00.246Z,chat/completions,gpt-4.1,,,,,,,,,,0.43
2025-12-02T11:29:55.956Z,chat/completions,gpt-5-codex,,,,,,,,,,0.08
2025-12-02T11:30:51.257Z,chat/completions,gpt-5,,,,,,,,,,4.53
2025-12-02T11:44:56.118Z,chat/completions,gpt-5,,,,,,,,,,4.29
2025-12-02T15:49:18.948Z,chat/completions,gpt-5,,,,,,,,,,7.68
2025-12-02T16:02:23.241Z,chat/completions,gpt-5,,,,,,,,,,7.08
2025-12-02T17:39:56.159Z,chat/completions,gpt-5,,,,,,,,,,7.62
2025-12-02T17:52:53.736Z,chat/completions,gpt-5,,,,,,,,,,6.47
2025-12-02T18:03:45.158Z,chat/completions,gpt-5,,,,,,,,,,8.41
2025-12-02T18:12:30.720Z,chat/completions,gpt-5,,,,,,,,,,6.66
2025-12-02T18:31:42.392Z,chat/completions,gpt-5,,,,,,,,,,10.61
2025-12-02T18:56:46.609Z,chat/completions,gpt-5,,,,,,,,,,10.42
2025-12-02T19:24:25.552Z,chat/completions,gpt-5,,,,,,,,,,9.49
2025-12-02T21:25:49.198Z,chat/completions,gpt-5,,,,,,,,,,3.84
2025-12-02T21:29:15.436Z,chat/completions,gpt-5,,,,,,,,,,2.77
2025-12-02T21:34:25.170Z,chat/completions,gpt-5,,,,,,,,,,7.33
2025-12-02T21:38:21.305Z,chat/completions,gpt-5,,,,,,,,,,6.05
2025-12-02T21:40:40.421Z,chat/completions,gpt-5,,,,,,,,,,7.42
2025-12-02T22:23:45.699Z,chat/completions,gpt-5,,,,,,,,,,9.25
2025-12-02T23:38:39.375Z,chat/completions,gpt-5,,,,,,,,,,11.9
2025-12-02T23:43:04.173Z,chat/completions,gpt-5,,,,,,,,,,7
2025-12-03T03:38:04.560Z,chat/completions,gpt-5,,,,,,,,,,14.32
2025-12-03T04:16:45.301Z,chat/completions,gpt-5,,,,,,,,,,12.52
2025-12-03T08:34:12.427Z,chat/completions,gpt-4o,,,,,,,,,,0.06
2025-12-03T08:34:32.547Z,chat/completions,gpt-4.1,,,,,,,,,,0.99
2025-12-03T09:07:09.887Z,chat/completions,gpt-4o,,,,,,,,,,0.07
2025-12-03T09:08:59.889Z,chat/completions,gpt-5,,,,,,,,,,12.71
2025-12-03T09:30:37.352Z,chat/completions,gpt-5,,,,,,,,,,8.12
2025-12-03T10:06:07.651Z,chat/completions,gpt-5,,,,,,,,,,9.96
2025-12-03T10:11:19.499Z,chat/completions,gpt-5,,,,,,,,,,4.78
2025-12-03T10:28:07.459Z,chat/completions,gpt-5,,,,,,,,,,6.57
2025-12-03T11:16:25.020Z,chat/completions,gpt-4o,,,,,,,,,,0.06
2025-12-03T11:16:36.432Z,chat/completions,gpt-4.1,,,,,,,,,,1.23
2025-12-03T11:19:00.195Z,chat/completions,gpt-5,,,,,,,,,,8.86
2025-12-03T12:23:35.325Z,chat/completions,gpt-5,,,,,,,,,,5.85
2025-12-03T12:26:47.820Z,chat/completions,gpt-5,,,,,,,,,,5.77
2025-12-03T15:40:09.952Z,chat/completions,gpt-5,,,,,,,,,,5.75
2025-12-03T16:05:06.725Z,chat/completions,gpt-5,,,,,,,,,,5.11
2025-12-04T07:25:29.850Z,chat/completions,gpt-5,,,,,,,,,,2.55
2025-12-04T07:25:32.551Z,chat/completions,gpt-4.1,,,,,,,,,,0.06
2025-12-04T10:01:28.951Z,chat/completions,gpt-5,,,,,,,,,,8.22
2025-12-04T10:18:14.449Z,chat/completions,gpt-5,,,,,,,,,,6.56
2025-12-04T10:20:49.393Z,chat/completions,gpt-5,,,,,,,,,,5.46
2025-12-04T15:11:38.160Z,chat/completions,o4-mini,,,,,,,,,,1.27
2025-12-04T19:24:33.536Z,chat/completions,gpt-4o,,,,,,,,,,0.05
2025-12-04T19:26:26.924Z,chat/completions,gpt-5,,,,,,,,,,5.01
2025-12-04T19:28:09.565Z,chat/completions,gpt-5,,,,,,,,,,3.86
2025-12-04T20:22:27.716Z,chat/completions,gpt-5,,,,,,,,,,3.2
2025-12-04T21:05:55.450Z,chat/completions,gpt-5,,,,,,,,,,4.84
2025-12-04T21:09:40.532Z,chat/completions,gpt-5,,,,,,,,,,3.12
2025-12-04T22:09:00.726Z,chat/completions,gpt-4.1,,,,,,,,,,4.9
2025-12-04T22:10:18.256Z,chat/completions,gpt-4.1,,,,,,,,,,2.48
2025-12-04T22:14:11.070Z,chat/completions,gpt-4.1,,,,,,,,,,5.65
2025-12-04T22:22:11.146Z,chat/completions,gpt-4.1,,,,,,,,,,4.1
2025-12-04T22:24:15.878Z,chat/completions,gpt-4.1,,,,,,,,,,2.81
2025-12-04T22:25:46.879Z,chat/completions,gpt-4.1,,,,,,,,,,6.23
2025-12-04T22:28:20.419Z,chat/completions,gpt-4.1,,,,,,,,,,2.5
2025-12-04T22:28:37.663Z,chat/completions,gpt-4.1,,,,,,,,,,2.81
2025-12-04T22:29:13.467Z,chat/completions,gpt-4.1,,,,,,,,,,6.64
2025-12-04T22:30:48.076Z,chat/completions,gpt-4.1,,,,,,,,,,5.38
2025-12-04T22:31:27.811Z,chat/completions,gpt-4.1,,,,,,,,,,7.23
2025-12-04T22:33:14.010Z,chat/completions,gpt-5,,,,,,,,,,8.32
2025-12-04T22:48:21.155Z,chat/completions,gpt-5,,,,,,,,,,7.2
2025-12-04T22:51:45.979Z,chat/completions,gpt-5,,,,,,,,,,11.35
2025-12-04T23:01:00.621Z,chat/completions,gpt-5,,,,,,,,,,9.75
2025-12-04T23:04:04.856Z,chat/completions,gpt-5,,,,,,,,,,11.22
2025-12-04T23:06:44.494Z,chat/completions,gpt-5,,,,,,,,,,10.18
2025-12-04T23:11:12.947Z,chat/completions,gpt-5,,,,,,,,,,9.23
2025-12-04T23:13:35.515Z,chat/completions,gpt-4.1,,,,,,,,,,0.74
2025-12-04T23:13:40.627Z,chat/completions,gpt-5,,,,,,,,,,10.46
2025-12-04T23:15:02.217Z,chat/completions,gpt-5,,,,,,,,,,4.73
2025-12-04T23:29:55.338Z,chat/completions,gpt-5,,,,,,,,,,2.37
2025-12-04T23:32:38.526Z,chat/completions,gpt-5,,,,,,,,,,10.47
2025-12-05T00:18:15.519Z,chat/completions,gpt-4.1,,,,,,,,,,0.73
2025-12-05T00:21:02.796Z,chat/completions,gpt-4.1,,,,,,,,,,8.66
2025-12-05T00:22:59.640Z,chat/completions,gpt-4.1,,,,,,,,,,88.96
2025-12-05T00:23:02.523Z,chat/completions,gpt-4.1,,,,,,,,,,7.99
2025-12-05T00:24:26.098Z,chat/completions,gpt-4.1,,,,,,,,,,8.76
2025-12-05T00:25:09.886Z,chat/completions,gpt-4.1,,,,,,,,,,5.06
2025-12-05T00:46:36.200Z,chat/completions,gpt-5,,,,,,,,,,4.92
2025-12-05T03:45:47.023Z,chat/completions,gpt-5,,,,,,,,,,10.77
2025-12-05T04:10:49.523Z,chat/completions,gpt-5,,,,,,,,,,14.11
2025-12-05T04:12:46.670Z,chat/completions,gpt-5,,,,,,,,,,20
2025-12-05T04:15:41.584Z,chat/completions,gpt-5,,,,,,,,,,16.47
2025-12-05T04:18:19.650Z,chat/completions,gpt-5,,,,,,,,,,18.35
2025-12-05T04:21:13.120Z,chat/completions,gpt-5,,,,,,,,,,6.61
2025-12-05T04:24:25.326Z,chat/completions,gpt-5,,,,,,,,,,17.22
2025-12-05T04:27:36.144Z,chat/completions,gpt-5,,,,,,,,,,15.59
2025-12-05T17:09:27.748Z,chat/completions,gpt-5,,,,,,,,,,19.76
2025-12-05T20:58:38.871Z,chat/completions,gpt-5,,,,,,,,,,3.34
2025-12-05T20:58:41.339Z,chat/completions,gpt-4.1,,,,,,,,,,0.06
2025-12-05T22:53:39.385Z,chat/completions,gpt-4.1-mini,,,,,,,,,,0.53
2025-12-05T23:07:25.828Z,chat/completions,gpt-5,,,,,,,,,,10.13
2025-12-05T23:09:35.045Z,chat/completions,gpt-5,,,,,,,,,,28.41
2025-12-05T23:26:01.610Z,chat/completions,gpt-5,,,,,,,,,,30.48
2025-12-05T23:37:29.786Z,chat/completions,gpt-5,,,,,,,,,,8.91
2025-12-05T23:41:20.393Z,chat/completions,gpt-5,,,,,,,,,,27.1
2025-12-06T03:46:28.881Z,chat/completions,gpt-5,,,,,,,,,,3.56
2025-12-06T03:46:31.763Z,chat/completions,gpt-4.1,,,,,,,,,,0.07
2025-12-06T03:50:25.449Z,chat/completions,gpt-5,,,,,,,,,,4.19
2025-12-06T03:54:22.906Z,chat/completions,gpt-5,,,,,,,,,,2.91
2025-12-06T03:59:26.632Z,chat/completions,gpt-5,,,,,,,,,,3.5
2025-12-06T04:01:41.064Z,chat/completions,gpt-5,,,,,,,,,,2.57
2025-12-06T04:01:47.905Z,chat/completions,gpt-5,,,,,,,,,,2.18
2025-12-06T04:02:37.204Z,chat/completions,gpt-5,,,,,,,,,,3.09
2025-12-06T04:05:28.024Z,chat/completions,gpt-5,,,,,,,,,,4.13
2025-12-06T15:47:04.330Z,chat/completions,gpt-5,,,,,,,,,,27.53
2025-12-06T15:48:20.250Z,chat/completions,gpt-5,,,,,,,,,,27.25
2025-12-06T15:50:09.225Z,chat/completions,gpt-5,,,,,,,,,,29.16
2025-12-06T15:51:17.251Z,chat/completions,gpt-5,,,,,,,,,,26.66
2025-12-06T15:53:14.548Z,chat/completions,gpt-5,,,,,,,,,,26.34
2025-12-06T15:55:28.748Z,chat/completions,gpt-5,,,,,,,,,,26.65
2025-12-06T16:02:25.267Z,chat/completions,gpt-5,,,,,,,,,,17.37
2025-12-06T16:04:11.023Z,chat/completions,gpt-5-codex,,,,,,,,,,0.85
2025-12-06T16:10:07.403Z,chat/completions,gpt-5,,,,,,,,,,14.84
2025-12-06T16:12:32.166Z,chat/completions,gpt-5,,,,,,,,,,25.5
2025-12-06T18:01:00.023Z,chat/completions,gpt-5,,,,,,,,,,10.19
2025-12-06T19:07:01.069Z,chat/completions,gpt-4.1,,,,,,,,,,0.05
2025-12-06T19:07:26.278Z,chat/completions,gpt-4.1,,,,,,,,,,0.06
2025-12-06T19:15:34.161Z,chat/completions,gpt-5,,,,,,,,,,8.53
2025-12-06T19:18:47.641Z,chat/completions,gpt-5,,,,,,,,,,27.37
2025-12-06T19:21:47.898Z,chat/completions,gpt-5,,,,,,,,,,28.68
2025-12-06T21:23:56.914Z,chat/completions,gpt-5,,,,,,,,,,23.35
2025-12-06T21:29:42.388Z,chat/completions,gpt-5,,,,,,,,,,29.79
2025-12-06T21:32:56.344Z,chat/completions,gpt-5,,,,,,,,,,25.2
2025-12-06T21:34:55.733Z,chat/completions,gpt-5,,,,,,,,,,27.92
2025-12-06T21:36:35.643Z,chat/completions,gpt-5,,,,,,,,,,26.61
2025-12-06T21:50:39.820Z,chat/completions,gpt-5,,,,,,,,,,26.53
2025-12-06T21:52:19.402Z,chat/completions,gpt-5,,,,,,,,,,26.55
